Entity,Code,Year,Death rate in ongoing conflicts in a country (best estimate) - Conflict type: all,"Homicide rate per 100,000 population - Both sexes - All ages",terr_contr_vdem_owid,terr_contr_vdem_high_owid,terr_contr_vdem_low_owid
East Timor,TLS,2015,0.0,4.063648,97.0,98.8,95.0
Ecuador,ECU,1990,0.0,8.536018,99.75,99.966,99.534
Ecuador,ECU,1991,0.0,10.789536,99.75,99.966,99.534
Ecuador,ECU,1992,0.0,8.566804,99.75,99.966,99.534
Ecuador,ECU,1993,0.0,8.317742,99.75,99.966,99.534
Ecuador,ECU,1994,0.0,10.037319,99.75,99.966,99.534
Ecuador,ECU,1995,0.09514186,11.867914,99.75,99.966,99.534
Ecuador,ECU,1996,0.0,12.421422,99.75,99.966,99.534
Ecuador,ECU,1997,0.0,10.982498,99.75,99.966,99.534
Ecuador,ECU,1998,0.0,13.46585,99.75,99.966,99.534
Ecuador,ECU,1999,0.0,13.551352,95.6,97.295,93.705
Ecuador,ECU,2000,0.0,14.517079,95.6,97.295,93.705
Ecuador,ECU,2001,0.031139255,12.907223,95.6,97.295,93.705
Ecuador,ECU,2002,0.0,14.582335,95.6,97.295,93.705
Ecuador,ECU,2007,0.0,15.948823,95.6,97.295,93.705
Ecuador,ECU,2008,0.17245185,17.983282,95.6,97.295,93.705
Ecuador,ECU,2009,0.0,17.805342,95.6,97.295,93.705
Ecuador,ECU,2010,0.060041703,17.505487,96.7,98.106,94.894
Ecuador,ECU,2011,0.0,15.376308,96.455,97.914,94.814
Ecuador,ECU,2012,0.0,12.412907,96.455,97.914,94.814
Ecuador,ECU,2013,0.0,10.971196,96.455,97.914,94.814
Ecuador,ECU,2014,0.0,8.209052,96.455,97.914,94.814
Ecuador,ECU,2015,0.0,6.4831214,96.455,97.914,94.814
Ecuador,ECU,2016,0.0,5.8334804,96.455,97.914,94.814
Ecuador,ECU,2017,0.0,5.8094463,96.455,97.914,94.814
Ecuador,ECU,2018,0.0,5.841674,95.333,97.242,93.425
Ecuador,ECU,2019,0.0115315365,6.843968,95.875,97.948,93.302
Ecuador,ECU,2020,0.0,7.800509,94.5,97.146,91.354
Ecuador,ECU,2021,1.6350394,14.024255,94.5,97.146,91.354
Egypt,EGY,1990,0.0,0.47015947,85.923,92.397,77.911
Egypt,EGY,1991,0.0,0.49137506,85.923,92.397,77.911
Egypt,EGY,1992,0.0,0.46008325,85.923,92.397,77.911
Egypt,EGY,1993,0.16780108,0.39750937,85.923,92.397,77.911
Egypt,EGY,1994,0.23098056,0.36797592,85.923,92.397,77.911
Egypt,EGY,2003,0.0,0.62003607,85.923,92.397,77.911
Egypt,EGY,2004,0.0025798986,0.41536367,85.923,92.397,77.911
Egypt,EGY,2005,0.15681253,0.6601302,85.923,92.397,77.911
Egypt,EGY,2006,0.0,0.6808908,92.692,95.01,90.067
Egypt,EGY,2007,0.0,0.8270619,92.692,95.01,90.067
Egypt,EGY,2008,0.0,1.1533216,92.692,95.01,90.067
Egypt,EGY,2009,0.0,1.0666534,92.692,95.01,90.067
Egypt,EGY,2010,0.0,2.1076782,91.833,94.347,89.32
Egypt,EGY,2011,0.03475334,3.0302672,90.0,92.696,86.971
Egypt,EGY,2012,0.081104435,2.4188852,90.0,92.696,86.971
Egypt,EGY,2014,0.18620741,3.0232553,87.6,91.333,83.467
Egypt,EGY,2015,0.88105464,1.750853,87.4,91.104,83.696
Egypt,EGY,2016,0.38783762,1.5353159,88.6,92.012,84.788
Egypt,EGY,2017,0.8399697,1.3360921,86.9,91.567,81.833
El Salvador,SLV,1994,0.0,134.77866,94.929,96.756,92.815
El Salvador,SLV,1995,0.0,138.77399,94.929,96.756,92.815
El Salvador,SLV,1996,0.0,117.16123,94.929,96.756,92.815
El Salvador,SLV,1997,0.0,112.50055,94.929,96.756,92.815
El Salvador,SLV,1998,0.0,94.88397,94.929,96.756,92.815
El Salvador,SLV,1999,0.0,64.90709,94.929,96.756,92.815
El Salvador,SLV,2000,0.0,59.595715,94.929,96.756,92.815
El Salvador,SLV,2001,0.0,59.95229,94.929,96.756,92.815
El Salvador,SLV,2002,0.0,47.161377,94.929,96.756,92.815
El Salvador,SLV,2003,0.0,55.684162,94.929,96.756,92.815
El Salvador,SLV,2004,0.5633193,64.56631,94.929,96.756,92.815
El Salvador,SLV,2005,0.0,64.29476,94.929,96.756,92.815
El Salvador,SLV,2006,0.0,65.07651,94.929,96.756,92.815
El Salvador,SLV,2007,0.0,57.85778,94.929,96.756,92.815
El Salvador,SLV,2008,0.0,52.38873,94.929,96.756,92.815
El Salvador,SLV,2009,0.0,71.939995,94.929,96.756,92.815
El Salvador,SLV,2010,0.0,65.210625,94.571,96.619,92.238
El Salvador,SLV,2011,0.0,71.21968,94.571,96.619,92.238
El Salvador,SLV,2012,0.0,42.10158,94.571,96.619,92.238
El Salvador,SLV,2013,0.0,40.62634,94.571,96.619,92.238
El Salvador,SLV,2014,0.0,63.144913,94.571,96.619,92.238
El Salvador,SLV,2015,0.0,106.8196,94.25,96.318,91.849
El Salvador,SLV,2016,0.0,84.40911,94.25,96.318,91.849
El Salvador,SLV,2017,0.0,63.223526,95.2,97.44,92.96
El Salvador,SLV,2018,0.0,53.311302,94.111,97.029,91.193
El Salvador,SLV,2019,0.0,38.183395,93.75,97.407,89.593
El Salvador,SLV,2020,0.0,21.310303,92.857,96.484,87.802
El Salvador,SLV,2021,0.0,18.165499,92.0,96.968,87.032
Eritrea,ERI,2012,0.0,14.572975,98.714,99.088,98.198
Estonia,EST,1991,0.0,7.6007886,92.6,95.063,90.137
Estonia,EST,1992,0.0,14.0874195,97.6,99.366,95.834
Estonia,EST,1993,0.0,18.744572,97.6,99.366,95.834
Estonia,EST,1994,0.0,20.464489,97.735,99.504,95.965
Estonia,EST,1995,0.0,16.933111,100.0,100.0,100.0
Estonia,EST,1996,0.0,14.916322,100.0,100.0,100.0
Estonia,EST,1997,0.0,12.522072,100.0,100.0,100.0
Estonia,EST,1998,0.0,13.889416,100.0,100.0,100.0
Estonia,EST,1999,0.0,11.186332,100.0,100.0,100.0
Estonia,EST,2000,0.0,10.237125,100.0,100.0,100.0
Estonia,EST,2001,0.0,9.870357,100.0,100.0,100.0
Estonia,EST,2002,0.0,10.295525,100.0,100.0,100.0
Estonia,EST,2007,0.0,7.161109,100.0,100.0,100.0
Estonia,EST,2008,0.0,6.432258,100.0,100.0,100.0
Estonia,EST,2009,0.0,5.245208,100.0,100.0,100.0
Estonia,EST,2010,0.0,5.2570906,100.0,100.0,100.0
Estonia,EST,2011,0.0,4.8966837,100.0,100.0,100.0
Estonia,EST,2012,0.0,4.7630496,100.0,100.0,100.0
Estonia,EST,2013,0.0,3.9454272,100.0,100.0,100.0
Estonia,EST,2014,0.0,3.118995,100.0,100.0,100.0
Estonia,EST,2015,0.0,3.4229474,100.0,100.0,100.0
Estonia,EST,2016,0.0,2.5077407,100.0,100.0,100.0
Estonia,EST,2017,0.0,2.2010574,100.0,100.0,100.0
Estonia,EST,2018,0.0,2.1177669,100.0,100.0,100.0
Estonia,EST,2019,0.0,1.9592499,100.0,100.0,100.0
Estonia,EST,2020,0.0,3.1592155,100.0,100.0,100.0
Estonia,EST,2021,0.0,1.9567984,100.0,100.0,100.0
Eswatini,SWZ,1990,0.0,19.086405,94.4,98.009,90.791
Eswatini,SWZ,1991,0.0,19.107317,94.4,98.009,90.791
Eswatini,SWZ,1992,0.0,18.807455,94.4,98.009,90.791
Eswatini,SWZ,1993,0.0,18.249496,94.4,98.009,90.791
Eswatini,SWZ,1994,0.0,15.9373,94.4,98.009,90.791
Eswatini,SWZ,1998,0.0,16.415339,94.4,98.009,90.791
Eswatini,SWZ,1999,0.0,11.19436,94.4,98.009,90.791
Eswatini,SWZ,2000,0.0,12.421197,94.4,98.009,90.791
Eswatini,SWZ,2001,0.0,17.66859,94.4,98.009,90.791
Eswatini,SWZ,2002,0.0,12.752086,94.4,98.009,90.791
Eswatini,SWZ,2003,0.0,12.7503195,94.4,98.009,90.791
Eswatini,SWZ,2004,0.0,13.6991,94.4,98.009,90.791
Eswatini,SWZ,2005,0.0,12.967797,94.4,98.009,90.791
Eswatini,SWZ,2006,0.0,11.783978,94.4,98.009,90.791
Eswatini,SWZ,2007,0.0,11.162274,94.4,98.009,90.791
Eswatini,SWZ,2008,0.0,19.910631,94.4,98.009,90.791
Eswatini,SWZ,2009,0.0,17.079403,94.4,98.009,90.791
Eswatini,SWZ,2010,0.0,18.910467,94.4,98.009,90.791
Eswatini,SWZ,2011,0.0,15.560379,94.2,97.544,90.656
Eswatini,SWZ,2012,0.0,9.357197,94.2,97.544,90.656
Eswatini,SWZ,2013,0.0,9.120832,92.4,95.796,88.404
Eswatini,SWZ,2014,0.0,10.48083,92.4,95.796,88.404
Eswatini,SWZ,2015,0.0,9.877101,92.4,95.796,88.404
Eswatini,SWZ,2016,0.0,10.15296,92.4,95.796,88.404
Eswatini,SWZ,2017,0.0,11.290696,91.556,95.695,87.417
Eswatini,SWZ,2021,4.0259237,12.664906,95.0,99.553,90.447
Ethiopia,ETH,2012,0.41397005,8.631964,95.0,96.943,92.704
Fiji,FJI,1990,0.0,4.1003036,94.182,96.579,91.421
Fiji,FJI,1991,0.0,2.1660686,94.182,96.579,91.421
Fiji,FJI,1992,0.0,3.304279,94.182,96.579,91.421
Fiji,FJI,1993,0.0,1.9006625,94.182,96.579,91.421
Fiji,FJI,1994,0.0,4.425878,94.182,96.579,91.421
Fiji,FJI,1995,0.0,3.0293622,94.182,96.579,91.421
Fiji,FJI,1996,0.0,1.6320617,94.182,96.579,91.421
Fiji,FJI,1997,0.0,1.6157659,94.182,96.579,91.421
Fiji,FJI,2003,0.0,2.912716,94.182,96.579,91.421
Fiji,FJI,2004,0.0,2.653761,94.182,96.579,91.421
Fiji,FJI,2005,0.0,2.6288013,94.182,96.579,91.421
Fiji,FJI,2006,0.0,2.491272,94.182,96.579,91.421
Fiji,FJI,2007,0.0,2.3578339,94.182,96.579,91.421
Fiji,FJI,2008,0.0,1.8957758,94.182,96.579,91.421
Fiji,FJI,2009,0.0,3.2172801,94.182,96.579,91.421
Fiji,FJI,2010,0.0,2.2095308,94.182,96.579,91.421
Fiji,FJI,2011,0.0,2.2017837,94.182,96.579,91.421
Fiji,FJI,2012,0.0,2.1952474,94.182,96.579,91.421
Fiji,FJI,2013,0.0,2.0800195,93.636,96.145,90.946
Fiji,FJI,2014,0.0,2.1844554,93.636,96.145,90.946
Fiji,FJI,2020,0.0,2.1729164,92.857,95.867,89.276
Finland,FIN,1990,0.0,3.0482028,99.462,99.806,99.117
Finland,FIN,1991,0.0,3.0714896,99.462,99.806,99.117
Finland,FIN,1992,0.0,3.093936,99.462,99.806,99.117
Finland,FIN,1993,0.0,2.5658207,99.462,99.806,99.117
Finland,FIN,1994,0.0,2.8888726,99.462,99.806,99.117
Finland,FIN,1995,0.0,2.8582935,99.462,99.806,99.117
Finland,FIN,1996,0.0,2.98553,99.462,99.806,99.117
Finland,FIN,1997,0.0,2.7043104,99.462,99.806,99.117
Finland,FIN,1998,0.0,2.1926656,99.462,99.806,99.117
Finland,FIN,1999,0.0,2.7683718,99.462,99.806,99.117
Finland,FIN,2000,0.0,2.8592353,99.462,99.806,99.117
Finland,FIN,2001,0.0,3.0069377,99.462,99.806,99.117
Finland,FIN,2002,0.0,2.5381708,99.462,99.806,99.117
Finland,FIN,2003,0.0,1.9758338,99.462,99.806,99.117
Finland,FIN,2004,0.0,2.8308342,99.462,99.806,99.117
Finland,FIN,2005,0.0,2.2683642,99.462,99.806,99.117
Finland,FIN,2006,0.0,2.2596722,99.462,99.806,99.117
Finland,FIN,2007,0.0,2.4391677,99.462,99.806,99.117
Finland,FIN,2008,0.0,2.5031288,99.462,99.806,99.117
Finland,FIN,2009,0.0,2.2476897,99.462,99.806,99.117
Finland,FIN,2010,0.0,2.2001498,99.462,99.806,99.117
Finland,FIN,2011,0.0,2.041511,99.462,99.806,99.117
Finland,FIN,2012,0.0,1.6439292,99.462,99.806,99.117
Finland,FIN,2013,0.0,1.6363689,99.462,99.806,99.117
Finland,FIN,2014,0.0,1.6112968,99.462,99.806,99.117
Finland,FIN,2015,0.0,1.4964975,99.462,99.806,99.117
Finland,FIN,2016,0.0,1.3466251,99.462,99.806,99.117
Finland,FIN,2017,0.0,1.2163817,99.462,99.806,99.117
Finland,FIN,2018,0.0,1.5592532,100.0,100.0,100.0
Finland,FIN,2019,0.0,1.466983,100.0,100.0,100.0
Finland,FIN,2020,0.0,1.645728,100.0,100.0,100.0
France,FRA,1990,0.0,2.401933,94.889,96.729,93.049
France,FRA,1991,0.0,2.392082,94.889,96.729,93.049
France,FRA,1992,0.0,2.360015,94.889,96.729,93.049
France,FRA,1993,0.0,2.6624026,94.889,96.729,93.049
France,FRA,1994,0.0,2.4567506,94.889,96.729,93.049
France,FRA,1995,0.0,2.3267012,94.889,96.729,93.049
France,FRA,1996,0.0,2.0321684,94.889,96.729,93.049
France,FRA,1997,0.0,1.6649561,94.889,96.729,93.049
France,FRA,1998,0.0,1.6546046,94.889,96.729,93.049
France,FRA,1999,0.0,1.6331859,94.889,96.729,93.049
France,FRA,2000,0.0,1.7915143,94.889,96.729,93.049
France,FRA,2001,0.0,1.774132,94.889,96.729,93.049
France,FRA,2002,0.0,1.8847018,94.889,96.729,93.049
France,FRA,2003,0.0,1.652484,94.889,96.729,93.049
France,FRA,2004,0.0,1.6470233,94.889,96.729,93.049
France,FRA,2005,0.0,1.6129544,94.889,96.729,93.049
France,FRA,2006,0.0,1.442896,94.889,96.729,93.049
France,FRA,2007,0.0,1.6191262,94.889,96.729,93.049
France,FRA,2008,0.0,1.654218,94.889,96.729,93.049
France,FRA,2009,0.0,1.318983,94.889,96.729,93.049
France,FRA,2010,0.0,1.2747306,94.889,96.729,93.049
France,FRA,2011,0.0,1.3635943,94.889,96.729,93.049
France,FRA,2012,0.0,1.2430353,94.889,96.729,93.049
France,FRA,2013,0.0,1.2268063,94.889,96.729,93.049
France,FRA,2014,0.0,1.2455084,94.889,96.729,93.049
France,FRA,2015,0.20843203,1.5859641,94.889,96.729,93.049
France,FRA,2016,0.13596019,1.2173907,94.889,96.729,93.049
France,FRA,2017,0.00311798,1.106883,96.333,98.077,94.59
France,FRA,2018,0.020224709,1.0827998,95.0,96.677,93.323
France,FRA,2019,0.0,1.1692591,95.0,96.677,93.323
France,FRA,2020,0.0,1.0732001,98.0,99.1,96.9
France,FRA,2021,0.0,1.13743,98.0,99.1,96.9
Georgia,GEO,1991,2.0856416,7.872824,72.2,87.422,55.378
Georgia,GEO,1992,14.715636,14.696543,84.835,88.895,80.775
Georgia,GEO,1993,35.826344,17.123318,79.2,81.338,77.062
Georgia,GEO,1994,0.0,11.564827,79.2,81.338,77.062
Georgia,GEO,1995,1.0660802,8.016112,79.2,81.338,77.062
Georgia,GEO,1996,0.0,5.6707535,79.2,81.338,77.062
Georgia,GEO,1997,0.5603408,6.142199,79.2,81.338,77.062
Georgia,GEO,1998,0.8410044,5.378004,79.2,81.338,77.062
Georgia,GEO,1999,0.0,5.5523944,79.2,81.338,77.062
Georgia,GEO,2000,0.0,5.6035256,79.2,81.338,77.062
Georgia,GEO,2001,0.0,6.345788,79.2,81.338,77.062
Georgia,GEO,2002,0.22161336,7.1901217,79.2,81.338,77.062
Georgia,GEO,2004,0.67688495,7.470807,81.214,82.069,80.36
Georgia,GEO,2005,0.0,10.173732,81.214,82.069,80.36
Georgia,GEO,2006,0.0,8.21075,81.5,82.34,80.518
Georgia,GEO,2007,0.0,8.447523,81.5,82.414,80.586
Georgia,GEO,2008,16.006388,6.7788773,78.303,80.285,75.891
Georgia,GEO,2009,0.0,5.447189,79.286,79.916,78.655
Georgia,GEO,2010,0.0,4.8738136,79.286,79.916,78.655
Georgia,GEO,2016,0.0,1.0341783,79.9,80.493,79.307
Georgia,GEO,2017,0.0,2.4125772,80.0,80.582,79.418
Georgia,GEO,2018,0.0,2.3592877,79.889,80.535,79.243
Georgia,GEO,2019,0.0,2.0420012,79.889,80.535,79.243
Germany,DEU,1990,0.0012599188,1.1729844,90.0,97.819,82.015
Germany,DEU,1991,0.0,1.4122455,90.0,97.819,82.015
Germany,DEU,1992,0.0,1.4437997,90.0,97.819,82.015
Germany,DEU,1993,0.0,1.6730069,90.0,97.819,82.015
Germany,DEU,1994,0.0,2.4096794,90.0,97.819,82.015
Germany,DEU,1995,0.0,2.5048301,90.0,97.819,82.015
Germany,DEU,1996,0.0,2.3652885,90.0,97.819,82.015
Germany,DEU,1997,0.0,2.2103224,90.0,97.819,82.015
Germany,DEU,1998,0.0,1.9650563,90.0,97.819,82.015
Germany,DEU,1999,0.0,1.6258575,90.0,97.819,82.015
Germany,DEU,2000,0.0,1.6725591,90.0,97.819,82.015
Germany,DEU,2001,0.0,1.4488208,90.0,97.819,82.015
Germany,DEU,2002,0.0,1.4390358,90.0,97.819,82.015
Germany,DEU,2003,0.0,1.3485471,90.0,97.819,82.015
Germany,DEU,2004,0.0,1.3683347,90.0,97.819,82.015
Germany,DEU,2005,0.0,1.2855216,90.0,97.819,82.015
Germany,DEU,2006,0.0,1.2170813,90.0,97.819,82.015
Germany,DEU,2007,0.0,1.0938139,90.0,97.819,82.015
Germany,DEU,2008,0.0,1.0231787,90.0,97.819,82.015
Germany,DEU,2009,0.0,0.9881786,90.0,97.819,82.015
Germany,DEU,2010,0.0,0.97509885,90.0,97.764,82.236
Germany,DEU,2011,0.0,0.9063736,90.0,97.764,82.236
Germany,DEU,2012,0.0,0.8081371,90.0,97.764,82.236
Germany,DEU,2013,0.0,0.8349597,90.0,97.764,82.236
Germany,DEU,2014,0.0,0.87467664,90.0,97.764,82.236
Germany,DEU,2015,0.0,0.8309653,90.0,97.764,82.236
Germany,DEU,2016,0.014575236,1.1696628,90.0,97.764,82.236
Germany,DEU,2017,0.0,0.9839711,90.0,97.764,82.236
Germany,DEU,2018,0.0,0.9505807,90.0,97.764,82.236
Germany,DEU,2019,0.0,0.7492651,90.0,97.764,82.236
Germany,DEU,2020,0.0,0.93844897,90.0,97.764,82.236
Germany,DEU,2021,0.0,0.83324784,90.0,97.764,82.236
Ghana,GHA,2001,0.24757887,2.144034,95.333,98.994,91.673
Ghana,GHA,2002,0.17342441,1.931755,98.167,99.196,96.804
Ghana,GHA,2003,0.0,2.044116,98.167,99.196,96.804
Ghana,GHA,2004,0.0,2.06332,98.167,99.196,96.804
Ghana,GHA,2005,0.0,1.7469034,98.167,99.196,96.804
Ghana,GHA,2006,0.0,1.783659,98.167,99.196,96.804
Ghana,GHA,2007,0.0,1.6829535,98.167,99.196,96.804
Ghana,GHA,2008,0.22609468,1.7676497,98.167,99.196,96.804
Ghana,GHA,2009,0.0,1.7113706,98.167,99.196,96.804
Ghana,GHA,2010,0.0,1.650067,96.5,98.159,94.508
Ghana,GHA,2011,0.0,1.6141378,96.5,98.159,94.508
Ghana,GHA,2012,0.0,2.0849807,96.5,98.159,94.508
Ghana,GHA,2013,0.0,2.001773,96.5,98.159,94.508
Ghana,GHA,2014,0.0,1.9257805,96.5,98.159,94.508
Ghana,GHA,2015,0.0,1.8184376,96.5,98.159,94.508
Ghana,GHA,2016,0.0,1.8575976,94.556,96.915,92.196
Ghana,GHA,2017,0.0,2.015071,95.125,97.559,92.441
Ghana,GHA,2018,0.0,1.6196619,95.125,97.705,92.545
Ghana,GHA,2019,0.0,1.8114166,93.75,96.254,91.246
Ghana,GHA,2020,0.0,1.7246522,94.0,96.579,90.85
Ghana,GHA,2021,0.0,1.8365651,96.667,98.531,94.135
Greece,GRC,1990,0.0,1.0094877,98.846,99.532,98.006
Greece,GRC,1991,0.0,1.3280025,98.846,99.532,98.006
Greece,GRC,1992,0.0,1.307453,98.846,99.532,98.006
Greece,GRC,1993,0.0,1.4199919,98.846,99.532,98.006
Greece,GRC,1994,0.0,1.2491293,98.846,99.532,98.006
Greece,GRC,1995,0.0,1.4075413,98.846,99.532,98.006
Greece,GRC,1996,0.0,1.5642636,98.846,99.532,98.006
Greece,GRC,1997,0.0,1.8666197,98.846,99.532,98.006
Greece,GRC,1998,0.0,1.6088524,98.846,99.532,98.006
Greece,GRC,1999,0.0,1.4098777,98.846,99.532,98.006
Greece,GRC,2001,0.0,1.1921769,98.846,99.532,98.006
Greece,GRC,2002,0.0,0.8471051,98.846,99.532,98.006
Greece,GRC,2004,0.0,0.9986423,98.846,99.532,98.006
Greece,GRC,2005,0.0,1.1877502,98.846,99.532,98.006
Greece,GRC,2006,0.0,0.99044734,98.846,99.532,98.006
Greece,GRC,2007,0.0,1.1720695,98.846,99.532,98.006
Greece,GRC,2008,0.0,1.3003874,98.846,99.532,98.006
Greece,GRC,2009,0.0,1.3748817,98.846,99.532,98.006
Greece,GRC,2010,0.0,1.5951011,98.846,99.532,98.006
Greece,GRC,2011,0.0,1.6720091,98.846,99.532,98.006
Greece,GRC,2012,0.0,1.5140965,98.846,99.532,98.006
Greece,GRC,2013,0.0,1.4018042,98.846,99.532,98.006
Greece,GRC,2014,0.0,0.9849978,98.846,99.532,98.006
Greece,GRC,2015,0.0,0.86058193,98.846,99.532,98.006
Greece,GRC,2016,0.0,0.7814141,98.846,99.532,98.006
Greece,GRC,2017,0.0,0.8043225,98.846,99.532,98.006
Greece,GRC,2018,0.0,0.93104,98.846,99.532,98.006
Greece,GRC,2019,0.0,0.7376567,98.846,99.532,98.006
Greece,GRC,2020,0.0,0.7419928,98.846,99.532,98.006
Greece,GRC,2021,0.0,0.85205257,98.846,99.532,98.006
Guatemala,GTM,1992,4.10374,27.869928,83.4,88.607,78.193
Guatemala,GTM,1993,2.217279,32.862526,83.4,88.607,78.193
Guatemala,GTM,1994,2.843015,32.08544,83.4,88.607,78.193
Guatemala,GTM,1995,1.1772543,31.457798,83.4,88.607,78.193
Guatemala,GTM,1996,0.0,34.03781,83.4,88.607,78.193
Guatemala,GTM,1997,0.0,36.6608,83.4,88.607,78.193
Guatemala,GTM,1998,0.0,29.595766,83.4,88.607,78.193
Guatemala,GTM,1999,0.0,23.160458,83.4,88.607,78.193
Guatemala,GTM,2000,0.0,24.7446,84.2,89.284,79.116
Guatemala,GTM,2001,0.0,26.896059,84.2,89.284,79.116
Guatemala,GTM,2002,0.0,29.544691,84.2,89.284,79.116
Guatemala,GTM,2003,0.0,33.70589,84.2,89.284,79.116
Guatemala,GTM,2004,0.0,35.06728,84.2,89.284,79.116
Guatemala,GTM,2005,0.42641267,40.64628,90.2,93.447,85.953
Guatemala,GTM,2006,0.0,43.87729,90.2,93.447,85.953
Guatemala,GTM,2007,0.0,42.207535,90.2,93.447,85.953
Guatemala,GTM,2008,0.20029399,45.00892,90.2,93.447,85.953
Guatemala,GTM,2009,0.0,45.569904,90.2,93.447,85.953
Guatemala,GTM,2010,0.0,40.981575,90.2,93.447,85.953
Guatemala,GTM,2011,0.18202095,38.298565,90.2,93.447,85.953
Guatemala,GTM,2012,0.0,34.075195,90.2,93.447,85.953
Guatemala,GTM,2013,0.0,33.42484,91.0,94.406,87.344
Guatemala,GTM,2014,0.0,33.429344,91.0,94.406,87.344
Guatemala,GTM,2017,0.0,32.78298,89.375,93.833,84.167
Guatemala,GTM,2018,0.0,28.895842,90.0,95.022,84.407
Guatemala,GTM,2019,0.029228933,25.645466,80.0,90.201,69.799
Guatemala,GTM,2020,0.0,18.960165,81.0,89.934,71.666
Guatemala,GTM,2021,0.0,19.990364,77.5,90.104,64.896
Guinea-Bissau,GNB,2016,0.0,3.4885912,86.929,91.378,81.765
Guinea-Bissau,GNB,2017,0.0,1.1171243,86.929,91.378,81.765
Guyana,GUY,1990,0.0,12.046314,99.455,99.755,99.154
Guyana,GUY,1991,0.0,25.803104,99.455,99.755,99.154
Guyana,GUY,1992,0.0,14.093998,99.455,99.755,99.154
Guyana,GUY,1993,0.0,15.658678,99.455,99.755,99.154
Guyana,GUY,1994,0.0,14.408722,99.455,99.755,99.154
Guyana,GUY,1995,0.0,14.500669,99.455,99.755,99.154
Guyana,GUY,1996,0.0,11.677739,99.455,99.755,99.154
Guyana,GUY,1997,0.0,11.519959,99.455,99.755,99.154
Guyana,GUY,1998,0.0,14.9333315,99.455,99.755,99.154
Guyana,GUY,1999,0.0,12.005055,99.455,99.755,99.154
Guyana,GUY,2000,0.0,10.012503,99.455,99.755,99.154
Guyana,GUY,2001,0.0,10.5289545,99.455,99.755,99.154
Guyana,GUY,2002,0.0,18.807783,99.455,99.755,99.154
Guyana,GUY,2003,0.0,27.479698,99.455,99.755,99.154
Guyana,GUY,2004,0.0,17.22722,99.455,99.755,99.154
Guyana,GUY,2005,0.0,18.691368,99.455,99.755,99.154
Guyana,GUY,2006,0.0,20.174915,99.455,99.755,99.154
Guyana,GUY,2007,0.0,15.201154,99.455,99.755,99.154
Guyana,GUY,2008,3.8453429,20.950739,99.455,99.755,99.154
Guyana,GUY,2009,0.0,15.573877,99.455,99.755,99.154
Guyana,GUY,2010,0.0,18.718292,99.455,99.755,99.154
Guyana,GUY,2011,0.0,17.467718,99.455,99.755,99.154
Guyana,GUY,2012,0.0,18.68365,99.455,99.755,99.154
Guyana,GUY,2013,0.0,20.737991,98.889,99.654,98.124
Guyana,GUY,2014,0.0,19.837175,98.889,99.654,98.124
Guyana,GUY,2015,0.0,19.73429,98.889,99.654,98.124
Guyana,GUY,2016,0.0,18.706684,99.375,99.963,98.787
Guyana,GUY,2017,0.0,15.067107,99.375,99.963,98.787
Guyana,GUY,2018,0.0,14.130875,99.375,99.963,98.787
Guyana,GUY,2019,0.0,17.02654,99.4,99.95,98.85
Guyana,GUY,2020,0.0,19.69388,100.0,100.0,100.0
Guyana,GUY,2021,0.0,16.28205,100.0,100.0,100.0
Haiti,HTI,2007,0.0,5.1587834,90.667,94.015,86.652
Haiti,HTI,2008,0.0,5.20091,90.667,94.015,86.652
Haiti,HTI,2009,0.0,6.145538,90.667,94.015,86.652
Haiti,HTI,2010,0.0,6.878068,90.667,94.015,86.652
Haiti,HTI,2011,0.0,9.181951,90.667,94.015,86.652
Haiti,HTI,2012,0.0,10.219083,90.667,94.015,86.652
Haiti,HTI,2013,0.0,10.125515,92.5,95.682,89.318
Haiti,HTI,2014,0.0,9.411548,92.5,95.682,89.318
Haiti,HTI,2015,0.0,10.138438,92.5,95.682,89.318
Haiti,HTI,2016,0.0,9.595058,92.5,95.682,89.318
Haiti,HTI,2018,0.64472616,6.746927,93.667,96.453,90.88
Haiti,HTI,2020,1.4327656,11.32062,87.5,95.619,79.381
Haiti,HTI,2021,1.0569924,13.007129,86.25,92.841,79.659
Honduras,HND,1990,0.0,9.806251,86.667,88.326,85.008
Honduras,HND,1991,0.0,13.542591,84.0,86.625,81.375
Honduras,HND,1992,0.0,17.86991,84.0,86.625,81.375
Honduras,HND,1993,0.0,22.78623,84.0,86.625,81.375
Honduras,HND,1994,0.0,29.762339,84.0,86.625,81.375
Honduras,HND,1995,0.0,26.389893,84.0,86.625,81.375
Honduras,HND,1999,0.0,39.568558,84.667,86.88,82.453
Honduras,HND,2000,0.0,47.71115,85.333,87.213,83.453
Honduras,HND,2001,0.0,51.0101,85.333,87.213,83.453
Honduras,HND,2002,0.0,51.610367,85.333,87.213,83.453
Honduras,HND,2003,0.0,56.554672,85.333,87.213,83.453
Honduras,HND,2004,0.37922868,49.286194,88.875,92.24,85.26
Honduras,HND,2005,0.0,42.460865,88.875,92.24,85.26
Honduras,HND,2006,0.0,40.25719,88.875,92.24,85.26
Honduras,HND,2007,0.0,45.277523,88.875,92.24,85.26
Honduras,HND,2008,0.33326027,54.987938,88.875,92.24,85.26
Honduras,HND,2009,0.0,63.7889,87.75,91.876,83.124
Honduras,HND,2010,0.6863145,73.79067,88.75,92.209,85.291
